id,question_id,option_id,code,content,project_id,table_id,year,del_flag,create_by,create_time,update_by,update_time,remark
27587,110131,11013101,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27588,110272,11027202,2101021,2,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27589,110132,11013201,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27590,110133,11013302,2101021,2,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27591,110273,11027301,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27592,110274,11027402,2101021,2,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27593,110275,11027502,2101021,2,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27594,110231,11023101,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27595,110250,11025001,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27596,110261,11026101,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27597,110296,11029601,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27598,110302,11030201,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27599,110308,11030801,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27600,110314,11031401,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27601,110320,11032001,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27602,110326,11032601,2101021,1,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27603,110221,,2101021,10/11/2025,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
27604,110224,,2101021,,2,1,2025,0,qxjk,10/11/2025 10:24:24,,,
