"id","question_id","option_id","code","content","project_id","table_id","year","del_flag","create_by","create_time","update_by","update_time","remark"
27	,110047	,,2101020	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
28	,110048	,,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
29	,110049	,,2101020	,"4",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
30	,110050	,,2101020	,"78",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
31	,110235	,,2101020	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
32	,110237	,,2101020	,"8",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
33	,110239	,,2101020	,"16",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
34	,110259	,,2101020	,"46",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
35	,110260	,,2101020	,"47",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
36	,110054	,,2101020	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
37	,110055	,,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
38	,110056	,,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
39	,110267	,,2101020	,"4622",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
40	,110268	,,2101020	,"3456",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
41	,110269	,,2101020	,"6234",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
42	,110060	,,2101020	,"10",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
43	,110061	,,2101020	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
44	,110062	,,2101020	,"4",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
45	,110063	,,2101020	,"4",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
46	,110064	,,2101020	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
47	,110065	,,2101020	,"34",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
48	,110066	,,2101020	,"23",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
49	,110067	,,2101020	,"11",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
50	,110051	,,2101020	,"54",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
51	,110052	,,2101020	,"12",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
52	,110057	,,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
53	,110058	,,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
54	,110059	,,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
55	,110016	,,2101020	,"100.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
56	,110264	,,2101020	,"50.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
57	,110265	,,2101020	,"50.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
58	,110017	,,2101020	,"46.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
59	,110018	,,2101020	,"24.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
60	,110041	,,2101020	,"563.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
61	,110266	,,2101020	,"462.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
62	,110042	,,2101020	,"424.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
63	,110043	,,2101020	,"542.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
64	,110022	,,2101020	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
65	,110023	,,2101020	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
66	,110024	,,2101020	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
67	,110011	,11001102	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
68	,110020	,11002002	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
69	,110045	,11004502	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
70	,110270	,11027001	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
71	,110271	,11027101	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
72	,110171	,11017102	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
73	,110130	,11013001	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
74	,110131	,11013101	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
75	,110272	,11027201	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
76	,110132	,11013201	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
77	,110133	,11013302	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
78	,110273	,11027302	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
79	,110274	,11027401	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
80	,110275	,11027502	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
81	,110231	,11023102	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
82	,110232	,11023202	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
83	,110234	,11023401	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
84	,110236	,11023601	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
85	,110238	,11023801	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
86	,110250	,11025001	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
87	,110261	,11026101	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
88	,110291	,11029101	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
89	,110292	,11029201	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
90	,110293	,11029301	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
91	,110294	,11029401	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
92	,110295	,11029502	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
93	,110296	,11029602	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
94	,110302	,11030201	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
95	,110303	,11030301	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
96	,110304	,11030401	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
97	,110305	,11030501	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
98	,110306	,11030601	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
99	,110307	,11030702	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
100	,110308	,11030802	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
101	,110314	,11031401	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
102	,110315	,11031501	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
103	,110316	,11031601	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
104	,110317	,11031702	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
105	,110318	,11031802	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
106	,110319	,11031902	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
107	,110320	,11032002	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
108	,110321	,11032101	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
109	,110322	,11032202	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
110	,110323	,11032301	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
111	,110324	,11032402	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
112	,110325	,11032501	,2101020	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
113	,110326	,11032602	,2101020	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
114	,110221	,,2101020	,"07/09/2025",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
115	,110224	,,2101020	,"",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:00:57","",,
116	,110003	,,2101030	,"21",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
117	,110004	,,2101030	,"2101",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
118	,110006	,,2101030	,"210103",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
119	,110002	,,2101030	,"2101030",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
120	,110001	,,2101030	,"2101030",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
121	,110008	,,2101030	,曾倩测试1-1,2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
122	,110219	,,2101030	,曾倩,2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
123	,110220	,,2101030	,"18341564557",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
124	,110013	,,2101030	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
125	,110014	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
126	,110015	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
127	,110025	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
128	,110027	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
129	,110028	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
130	,110029	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
131	,110030	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
132	,110031	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
133	,110032	,,2101030	,"0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
134	,110033	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
135	,110035	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
136	,110036	,,2101030	,"0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
137	,110037	,,2101030	,"0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
138	,110038	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
139	,110039	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
140	,110040	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
141	,110047	,,2101030	,"4",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
142	,110048	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
143	,110049	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
144	,110050	,,2101030	,"30",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
145	,110235	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
146	,110237	,,2101030	,"5",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
147	,110239	,,2101030	,"8",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
148	,110259	,,2101030	,"32",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
149	,110260	,,2101030	,"245",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
150	,110054	,,2101030	,"20",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
151	,110055	,,2101030	,"18",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
152	,110056	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
153	,110267	,,2101030	,"2334",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
154	,110268	,,2101030	,"1456",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
155	,110269	,,2101030	,"674",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
156	,110060	,,2101030	,"34",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
157	,110061	,,2101030	,"23",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
158	,110062	,,2101030	,"11",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
159	,110063	,,2101030	,"23",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
160	,110064	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
161	,110065	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
162	,110066	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
163	,110067	,,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
164	,110051	,,2101030	,"20",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
165	,110052	,,2101030	,"10",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
166	,110057	,,2101030	,"8",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
167	,110058	,,2101030	,"4",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
168	,110059	,,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
169	,110016	,,2101030	,"200.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
170	,110264	,,2101030	,"100.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
171	,110265	,,2101030	,"100.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
172	,110017	,,2101030	,"20.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
173	,110018	,,2101030	,"35.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
174	,110041	,,2101030	,"20.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
175	,110266	,,2101030	,"10.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
176	,110042	,,2101030	,"10.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
177	,110043	,,2101030	,"5.0",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
178	,110022	,,2101030	,"6",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
179	,110023	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
180	,110024	,,2101030	,"3",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
181	,110011	,11001102	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
182	,110020	,11002002	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
183	,110045	,11004502	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
184	,110270	,11027001	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
185	,110271	,11027101	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
186	,110171	,11017102	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
187	,110130	,11013001	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
188	,110131	,11013101	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
189	,110272	,11027201	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
190	,110132	,11013201	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
191	,110133	,11013302	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
192	,110273	,11027301	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
193	,110274	,11027401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
194	,110275	,11027502	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
195	,110231	,11023102	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
196	,110232	,11023202	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
197	,110234	,11023401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
198	,110236	,11023601	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
199	,110238	,11023801	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
200	,110250	,11025001	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
201	,110261	,11026101	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
202	,110291	,11029101	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
203	,110292	,11029201	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
204	,110293	,11029302	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
205	,110294	,11029401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
206	,110295	,11029502	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
207	,110296	,11029602	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
208	,110302	,11030201	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
209	,110303	,11030301	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
210	,110304	,11030401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
211	,110305	,11030502	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
212	,110306	,11030602	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
213	,110307	,11030702	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
214	,110308	,11030802	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
215	,110314	,11031401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
216	,110320	,11032001	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
217	,110321	,11032101	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
218	,110322	,11032201	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
219	,110323	,11032301	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
220	,110324	,11032401	,2101030	,"1",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
221	,110325	,11032502	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
222	,110326	,11032602	,2101030	,"2",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
223	,110221	,,2101030	,"07/09/2025",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
224	,110224	,,2101030	,"",2	,1	,"2025","0",lnsjk01,"2025-09-07 21:16:07","",,
16226	,110234	,11023402	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16227	,110236	,11023601	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16228	,110238	,11023802	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16229	,110250	,11025002	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16230	,110261	,11026101	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16231	,110291	,11029102	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16232	,110292	,11029201	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16233	,110293	,11029302	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16234	,110294	,11029402	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16235	,110295	,11029502	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16236	,110296	,11029602	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16237	,110297	,11029702	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16238	,110298	,11029801	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16239	,110299	,11029902	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16240	,110300	,11030002	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16241	,110301	,11030102	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16242	,110302	,11030202	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16243	,110303	,11030302	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16244	,110304	,11030401	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16245	,110305	,11030502	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16246	,110306	,11030602	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16247	,110307	,11030702	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16248	,110308	,11030802	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16249	,110309	,11030901	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16250	,110310	,11031001	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16251	,110311	,11031102	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16252	,110312	,11031202	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16253	,110313	,11031302	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16254	,110314	,11031402	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16255	,110315	,11031502	,2101031	,"2",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
16256	,110316	,11031601	,2101031	,"1",2	,1	,"2025","2",sysshqjk01,"2025-10-13 11:23:35","",,
